time,latitude,longitude,number,step,isobaricInhPa,valid_time,r,t,u,v,vo
2024-06-01 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-01 22:00:00,32.67285,294.91357,2.0944881,6.1387987,-0.00018135515
2024-06-01 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-01 23:00:00,33.3537,294.98462,1.2458544,6.264901,-0.00016848996
2024-06-02 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 00:00:00,33.270157,295.0027,0.74668336,6.7297277,-0.0001570467
2024-06-02 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 01:00:00,34.420532,294.71094,2.4228544,6.930238,-0.0001454955
2024-06-02 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 02:00:00,35.745377,294.2661,2.744297,6.9811335,-0.00012490847
2024-06-02 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 03:00:00,36.473618,293.89404,2.4281216,7.0070257,-0.00012008479
2024-06-02 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 04:00:00,36.932465,293.3694,1.8127651,6.8540726,-0.00012530017
2024-06-02 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 05:00:00,36.98178,292.95972,0.85388064,6.0213423,-0.00013378137
2024-06-02 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 06:00:00,39.839325,292.07544,0.6144596,5.99926,-0.00014053681
2024-06-02 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 07:00:00,45.217407,290.73608,0.9327955,4.950219,-0.00010878993
2024-06-02 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 08:00:00,52.567474,289.44727,0.9114071,3.2434053,-8.6443266e-05
2024-06-02 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 09:00:00,56.1539,288.9619,-1.9621916,3.717327,-8.276847e-05
2024-06-02 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 10:00:00,75.525635,287.08936,-6.0348043,1.9397879,-0.000113632064
2024-06-02 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 11:00:00,79.13095,286.95483,-7.5747995,3.7676706,-7.247631e-05
2024-06-02 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 12:00:00,81.39804,287.1565,-6.81501,5.1113243,-6.1604296e-05
2024-06-02 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 13:00:00,81.36096,287.83496,-6.1934824,5.195511,-5.4175543e-05
2024-06-02 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 14:00:00,81.04579,288.65015,-4.9918356,5.6483507,-5.1570925e-05
2024-06-02 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 15:00:00,82.647995,289.31323,-3.5295897,6.203767,-5.367532e-05
2024-06-02 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 16:00:00,84.91954,289.9646,-1.3884821,6.6403513,-5.475516e-05
2024-06-02 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 17:00:00,86.50774,290.4248,1.0857306,6.8203897,-3.1461866e-05
2024-06-02 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 18:00:00,88.1933,290.49927,2.3735905,5.362487,-5.4939926e-05
2024-06-02 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 19:00:00,90.282364,290.31934,2.7006264,3.0403872,-3.9499166e-05
2024-06-02 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 20:00:00,92.26015,289.771,3.564969,0.19557893,4.2852233e-05
2024-06-02 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 21:00:00,94.20734,289.0681,3.0009947,-2.4795313,0.00011436311
2024-06-02 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 22:00:00,97.474655,287.39575,0.67308724,-3.303012,0.000120555196
2024-06-02 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-02 23:00:00,95.52034,287.59717,-1.0144253,-2.933138,9.999765e-05
2024-06-03 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 00:00:00,93.99385,287.94238,-1.819479,-2.0834703,7.728304e-05
2024-06-03 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 01:00:00,93.5298,288.15845,-1.6365423,-1.5206041,7.267011e-05
2024-06-03 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 02:00:00,93.874695,288.1936,-0.95809144,-1.1356306,6.580794e-05
2024-06-03 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 03:00:00,94.4061,288.08887,-0.2978534,-1.0364418,5.7277153e-05
2024-06-03 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 04:00:00,95.01572,287.7649,0.63176984,-1.5462494,4.7478417e-05
2024-06-03 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 05:00:00,94.642914,287.3955,0.54979146,-2.2897644,4.1456282e-05
2024-06-03 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 06:00:00,94.077515,287.10864,0.22909826,-2.579214,4.504797e-05
2024-06-03 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 07:00:00,92.89986,287.0442,0.05668462,-2.89493,5.3846787e-05
2024-06-03 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 08:00:00,91.84656,287.09766,-0.86650616,-3.3573608,6.176825e-05
2024-06-03 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 09:00:00,91.28639,287.35718,-2.1319475,-2.7742977,6.146614e-05
2024-06-03 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 10:00:00,91.79791,288.40552,-2.259984,-0.8060255,4.7526846e-05
2024-06-03 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 11:00:00,92.143036,288.66797,-1.5114098,0.426867,4.1849926e-05
2024-06-03 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 12:00:00,93.92844,288.54688,-0.11208671,1.3667154,4.2695e-05
2024-06-03 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 13:00:00,95.08383,288.2412,1.6124611,0.7481113,5.671283e-05
2024-06-03 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 14:00:00,91.46849,288.52612,1.3633947,0.7611972,5.1703348e-05
2024-06-03 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 15:00:00,87.59575,288.9502,1.1423197,0.7807866,1.72102e-05
2024-06-03 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 16:00:00,84.75256,289.22437,2.198759,0.22317249,-6.453615e-07
2024-06-03 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 17:00:00,85.23233,289.16528,2.228137,-0.2898854,-2.8960465e-05
2024-06-03 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 18:00:00,80.74577,290.062,0.5064137,0.8855292,-3.5186575e-05
2024-06-03 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 19:00:00,71.57312,291.41797,0.21504205,2.3283186,-2.3605491e-05
2024-06-03 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 20:00:00,71.78006,291.38232,3.1061316,1.6144848,-4.9632086e-05
2024-06-03 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 21:00:00,80.68552,290.16895,4.6798334,1.010148,-9.845548e-05
2024-06-03 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 22:00:00,83.770004,289.32397,4.958336,1.1803541,-0.0001459145
2024-06-03 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-03 23:00:00,86.08458,289.08154,3.9259195,1.4220486,-0.00015392735
2024-06-04 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 00:00:00,85.79408,289.0896,1.8135195,1.1264057,-0.00012915133
2024-06-04 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 01:00:00,82.62422,289.50195,-0.05632883,1.427619,-0.00010126844
2024-06-04 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 02:00:00,79.15773,290.08765,-1.5070467,2.4256763,-8.480872e-05
2024-06-04 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 03:00:00,76.85309,290.56372,-1.4403515,3.1984272,-7.99031e-05
2024-06-04 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 04:00:00,74.259445,291.12646,-2.0362844,4.158149,-7.760235e-05
2024-06-04 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 05:00:00,72.449524,291.52637,-1.7841682,5.078105,-7.453645e-05
2024-06-04 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 06:00:00,72.93013,291.4563,-1.2326736,5.1544113,-7.737984e-05
2024-06-04 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 07:00:00,72.56271,291.48193,-0.70095533,5.70899,-8.670235e-05
2024-06-04 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 08:00:00,72.86659,291.1941,-0.609607,6.0441656,-0.00010488693
2024-06-04 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 09:00:00,72.83449,290.89795,-0.66259766,5.918295,-0.00011207798
2024-06-04 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 10:00:00,70.86017,291.3672,-0.39615262,5.61364,-0.00010413441
2024-06-04 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 11:00:00,70.02133,291.56152,-0.5018274,6.0436926,-0.000102381266
2024-06-04 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 12:00:00,70.3463,291.9663,-0.39697897,6.056366,-0.00011269962
2024-06-04 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 13:00:00,71.18565,292.70972,-0.4809792,5.182166,-0.000116366326
2024-06-04 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 14:00:00,68.15674,294.0,-0.43834,4.55424,-0.00010712042
2024-06-04 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 15:00:00,64.99638,294.9287,-0.5418131,4.09326,-0.00010189747
2024-06-04 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 16:00:00,60.122543,296.14355,-0.48192823,3.5153618,-8.740235e-05
2024-06-04 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 17:00:00,56.252365,297.06445,0.27993983,3.3827467,-6.999857e-05
2024-06-04 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 18:00:00,52.961166,297.71973,0.98190135,3.304967,-6.140696e-05
2024-06-04 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 19:00:00,51.96103,298.06372,1.496398,3.1097527,-6.239099e-05
2024-06-04 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 20:00:00,52.16461,298.28638,1.8664017,2.8471365,-7.194115e-05
2024-06-04 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 21:00:00,54.10846,298.37305,1.8422451,2.2697735,-8.854859e-05
2024-06-04 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 22:00:00,51.471024,297.70532,2.024417,2.747098,-0.00013787791
2024-06-04 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-04 23:00:00,53.89659,297.66968,1.1263552,2.455391,-0.00013596322
2024-06-05 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 00:00:00,55.311188,297.54663,-0.14848554,2.5676765,-0.000117137984
2024-06-05 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 01:00:00,56.236313,297.55347,-2.016674,2.5950613,-9.7500495e-05
2024-06-05 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 02:00:00,55.232742,297.46704,-2.4525957,4.0205927,-8.676754e-05
2024-06-05 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 03:00:00,55.652863,297.32837,-2.6136694,4.6679688,-8.858743e-05
2024-06-05 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 04:00:00,58.51181,296.66162,-3.2408695,5.543687,-9.555883e-05
2024-06-05 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 05:00:00,63.1765,295.5791,-3.2549562,6.902239,-0.00012934854
2024-06-05 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 06:00:00,65.39531,294.94165,-3.8337393,7.170721,-0.00014965248
2024-06-05 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 07:00:00,64.358505,294.80542,-4.118616,7.0203295,-0.00014715614
2024-06-05 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 08:00:00,64.773895,294.65796,-4.0536366,6.772601,-0.00013896328
2024-06-05 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 09:00:00,67.13988,294.39526,-3.9603243,6.5232315,-0.0001349689
2024-06-05 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 10:00:00,67.81026,294.7068,-3.4063807,6.656766,-0.00013346855
2024-06-05 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 11:00:00,71.49878,294.44458,-3.187048,6.6260557,-0.00013712043
2024-06-05 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 12:00:00,74.37836,294.45557,-2.885188,6.5160275,-0.0001431318
2024-06-05 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 13:00:00,73.719345,295.31616,-2.3415117,6.8512945,-0.00015379552
2024-06-05 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 14:00:00,71.28276,296.417,-1.4218941,7.149911,-0.00015793648
2024-06-05 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 15:00:00,67.537766,297.30127,-1.3732052,7.308651,-0.00016828996
2024-06-05 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 16:00:00,64.870636,297.8147,-0.6746289,7.7220078,-0.00018619363
2024-06-05 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 17:00:00,65.75113,297.74854,-0.08709401,7.7232704,-0.00020796018
2024-06-05 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 18:00:00,65.395905,297.63965,-0.038955342,7.7573204,-0.00019626041
2024-06-05 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 19:00:00,66.4738,297.35522,-0.8503664,7.248801,-0.00015796266
2024-06-05 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 20:00:00,67.761795,297.39478,0.5516716,8.018053,-0.00019162339
2024-06-05 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 21:00:00,78.45271,294.88232,0.54986906,7.3704395,-0.0002139012
2024-06-05 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 22:00:00,75.52109,294.96753,0.6161454,7.686825,-0.00018673221
2024-06-05 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-05 23:00:00,89.79881,292.81348,3.2016773,7.6511097,-0.00018359534
2024-06-06 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 00:00:00,101.51486,290.6089,3.3495083,6.1264715,-0.00018361064
2024-06-06 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 01:00:00,102.95015,290.0774,0.98297155,6.03071,-0.00017918633
2024-06-06 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 02:00:00,102.02811,290.1438,2.4592962,6.2121687,-0.0001959345
2024-06-06 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 03:00:00,101.9514,289.5979,2.9490042,5.6233644,-0.00017414862
2024-06-06 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 04:00:00,101.10367,289.06592,2.9076252,5.1285734,-0.00014112836
2024-06-06 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 05:00:00,100.93327,289.08862,2.4002447,4.552944,-0.00012938968
2024-06-06 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 06:00:00,100.39583,288.5901,3.3166952,3.472766,-0.00011479565
2024-06-06 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 07:00:00,100.5627,288.10327,3.0891104,2.89505,-0.000101911195
2024-06-06 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 08:00:00,99.964615,287.8601,3.171404,2.4972706,-8.913659e-05
2024-06-06 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 09:00:00,97.61789,287.74976,3.31141,2.4685802,-8.196689e-05
2024-06-06 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 10:00:00,92.87465,288.4148,4.0045195,0.90414566,-4.7979513e-05
2024-06-06 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 11:00:00,87.63901,288.25317,4.292822,0.8093845,-5.019309e-05
2024-06-06 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 12:00:00,83.82892,288.40015,4.1604233,1.1548843,-5.7893616e-05
2024-06-06 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 13:00:00,83.11124,288.08765,4.5517273,1.6003942,-8.648705e-05
2024-06-06 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 14:00:00,87.05408,287.5244,3.6596327,2.5916166,-0.000106319436
2024-06-06 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 15:00:00,89.94145,287.39404,3.5380278,3.4811049,-0.000106690626
2024-06-06 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 16:00:00,88.093704,287.7378,3.795457,3.7734842,-0.00012128617
2024-06-06 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 17:00:00,83.98335,288.26123,4.428693,3.526101,-0.00013476431
2024-06-06 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 18:00:00,76.30847,288.89185,5.042531,2.9801836,-0.0001409461
2024-06-06 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 19:00:00,70.99875,289.563,4.3510456,2.9553852,-0.00015922188
2024-06-06 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 20:00:00,66.099594,290.34448,3.3654509,3.383234,-0.00016705335
2024-06-06 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 21:00:00,63.0636,291.11572,2.65843,3.7572079,-0.00016224576
2024-06-06 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 22:00:00,57.45317,292.68774,1.5786419,4.0499687,-0.00013604783
2024-06-06 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-06 23:00:00,69.1198,291.20117,2.6313238,3.6973705,-0.00014357726
2024-06-07 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 00:00:00,72.23851,290.4873,3.644493,2.8731146,-0.000105074505
2024-06-07 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 01:00:00,73.03754,289.5022,5.90775,1.6001949,-6.742115e-05
2024-06-07 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 02:00:00,77.54753,288.2649,6.2902594,0.08413869,-4.717939e-05
2024-06-07 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 03:00:00,81.425766,287.4602,5.197261,0.29880166,-3.9820065e-05
2024-06-07 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 04:00:00,84.87532,286.8423,5.4507427,0.8109519,-5.5274388e-05
2024-06-07 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 05:00:00,87.23479,286.58936,4.940571,0.98826784,-7.197792e-05
2024-06-07 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 06:00:00,85.884796,286.60815,4.8093233,1.3071537,-6.634685e-05
2024-06-07 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 07:00:00,83.02638,286.57788,4.927393,1.1713314,-4.2370215e-05
2024-06-07 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 08:00:00,83.28784,286.30518,4.8280973,0.5982238,-2.2507738e-05
2024-06-07 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 09:00:00,84.05382,285.97632,4.578025,0.31077188,-2.1876258e-05
2024-06-07 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 10:00:00,86.941895,286.32764,4.4603853,-0.6397403,-1.270148e-05
2024-06-07 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 11:00:00,87.77286,286.20557,4.0397625,-0.051661193,-1.741726e-05
2024-06-07 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 12:00:00,88.488174,285.8982,4.726117,0.58423394,-2.8400988e-05
2024-06-07 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 13:00:00,90.1411,285.5984,6.0548086,0.6977625,-6.222355e-05
2024-06-07 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 14:00:00,88.79672,285.61133,6.2243423,0.022794615,-6.735559e-05
2024-06-07 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 15:00:00,85.01111,285.97998,6.597313,-0.10527629,-8.1614955e-05
2024-06-07 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 16:00:00,80.29544,286.3352,6.655243,-0.32057238,-7.91652e-05
2024-06-07 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 17:00:00,77.9592,286.33032,6.5426044,-0.255368,-8.0251644e-05
2024-06-07 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 18:00:00,77.31218,286.32153,6.6263638,-0.2651233,-8.916487e-05
2024-06-07 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 19:00:00,75.59723,286.54956,6.2595444,-0.23843336,-8.9563124e-05
2024-06-07 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 20:00:00,74.589676,286.79688,6.215658,-0.22377443,-9.5464886e-05
2024-06-07 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 21:00:00,72.99281,286.99756,6.8447123,-0.6954539,-8.594435e-05
2024-06-07 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 22:00:00,84.76831,287.1582,6.4621153,-2.857914,-4.646314e-07
2024-06-07 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-07 23:00:00,87.32228,286.18433,7.3055763,-4.850357,1.1974816e-05
2024-06-08 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 00:00:00,89.84511,285.3479,6.575159,-4.89524,7.2109933e-06
2024-06-08 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 01:00:00,89.48103,284.99902,6.9222755,-4.8381414,-3.7855338e-05
2024-06-08 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 02:00:00,88.289154,285.02295,6.8112745,-4.664233,-4.5219786e-05
2024-06-08 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 03:00:00,86.18468,285.1936,6.756648,-4.0187387,-4.621476e-05
2024-06-08 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 04:00:00,84.5134,285.2771,6.896353,-2.7680721,-6.561841e-05
2024-06-08 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 05:00:00,82.63664,285.364,6.879182,-2.1371546,-7.0271126e-05
2024-06-08 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 06:00:00,81.30733,285.37378,7.384817,-1.4862127,-7.385669e-05
2024-06-08 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 07:00:00,79.80139,285.4209,7.5706587,-1.180872,-7.034547e-05
2024-06-08 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 08:00:00,78.9655,285.40845,7.554908,-1.1567726,-5.8029313e-05
2024-06-08 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 09:00:00,78.87933,285.29712,8.02059,-1.5314178,-4.833362e-05
2024-06-08 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 10:00:00,83.64705,285.26123,7.4144583,-1.817688,-2.6429247e-05
2024-06-08 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 11:00:00,83.00447,285.2107,7.4823427,-2.3723412,-9.289103e-06
2024-06-08 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 12:00:00,82.02399,285.23218,6.009265,-3.1589937,1.8980762e-05
2024-06-08 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 13:00:00,79.48573,285.3872,5.6198406,-3.0768986,1.5784608e-05
2024-06-08 14:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 14:00:00,77.20975,285.6106,5.3087273,-1.7288036,-1.2169308e-05
2024-06-08 15:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 15:00:00,73.9538,286.1399,6.616996,-0.98442644,-6.150067e-05
2024-06-08 16:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 16:00:00,70.09102,286.88745,5.0140257,-0.25619954,-8.7790904e-05
2024-06-08 17:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 17:00:00,65.418915,287.85327,4.2142363,1.5014133,-0.0001115521
2024-06-08 18:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 18:00:00,63.267,288.5376,4.8815746,2.881547,-0.00012749327
2024-06-08 19:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 19:00:00,66.94371,288.54053,6.969741,3.3937464,-0.00013278799
2024-06-08 20:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 20:00:00,75.51514,287.79907,7.2458124,2.3143778,-0.00011367076
2024-06-08 21:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 21:00:00,78.17708,287.54077,6.782119,1.426734,-0.00011280758
2024-06-08 22:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 22:00:00,83.14517,286.64966,5.749482,0.30210018,-8.753233e-05
2024-06-08 23:00:00,44.28,-81.52,0,0 days,975.0,2024-06-08 23:00:00,84.61801,286.42334,4.089014,1.7080793,-8.841022e-05
2024-06-09 00:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 00:00:00,84.280075,286.4463,4.113983,3.4748812,-0.00013074606
2024-06-09 01:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 01:00:00,85.7518,286.27856,3.5400515,4.7470493,-0.0001517696
2024-06-09 02:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 02:00:00,87.85243,286.15674,3.3083515,5.003771,-0.0001507424
2024-06-09 03:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 03:00:00,88.87793,286.0337,4.4275885,4.8490257,-0.00015595133
2024-06-09 04:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 04:00:00,90.15196,285.87158,5.2116632,4.0279303,-0.00014628215
2024-06-09 05:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 05:00:00,91.28856,285.7688,5.6421547,3.1954184,-0.00012795201
2024-06-09 06:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 06:00:00,92.13484,285.72168,6.078038,1.6623268,-8.5301086e-05
2024-06-09 07:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 07:00:00,91.18889,285.65063,6.2511225,0.15719539,-3.8475133e-05
2024-06-09 08:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 08:00:00,89.93411,285.41626,6.260727,-1.2411089,-1.14456525e-05
2024-06-09 09:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 09:00:00,89.134,285.0747,5.8625574,-2.0662289,4.8240554e-07
2024-06-09 10:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 10:00:00,86.63278,285.3213,5.012966,-2.4344969,-1.1006332e-06
2024-06-09 11:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 11:00:00,85.852585,285.38916,5.2040215,-2.4779902,-6.6354314e-06
2024-06-09 12:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 12:00:00,86.09041,285.56738,4.6463375,-1.3579445,-2.5665533e-05
2024-06-09 13:00:00,44.28,-81.52,0,0 days,975.0,2024-06-09 13:00:00,83.5193,285.91577,6.098914,0.11908001,-9.370534e-05
